hand_number,player_id,pot_size,player_chips,player_state
126,3,110,5240,OUT
126,4,110,4210,OUT
127,0,110,5840,OUT
127,1,110,4040,IN
127,2,110,5680,OUT
127,3,110,5240,OUT
127,4,110,4200,OUT
128,0,680,5640,OUT
128,1,680,4460,IN
128,2,680,5600,OUT
128,3,680,5100,OUT
128,4,680,4200,OUT
129,0,30,5640,OUT
129,1,30,4450,OUT
129,2,30,5610,IN
129,3,30,5100,OUT
129,4,30,4200,OUT
130,0,110,5640,OUT
130,1,110,4450,OUT
130,2,110,5600,OUT
130,3,110,5080,OUT
130,4,110,4230,IN
131,0,30,5640,OUT
131,1,30,4450,OUT
131,2,30,5600,OUT
131,3,30,5070,OUT
131,4,30,4240,IN
132,0,550,5440,OUT
132,1,550,4370,OUT
132,2,550,5890,IN
132,3,550,5070,OUT
132,4,550,4230,OUT
133,0,1040,6060,IN
133,1,1040,4350,OUT
133,2,1040,5470,OUT
133,3,1040,4890,OUT
133,4,1040,4230,OUT
134,0,230,6060,OUT
134,1,230,4340,OUT
134,2,230,5560,IN
134,3,230,4810,OUT
134,4,230,4230,OUT
135,0,130,6090,IN
135,1,130,4340,OUT
135,2,130,5550,OUT
135,3,130,4790,OUT
135,4,130,4230,OUT
136,0,130,6120,IN
136,1,130,4340,OUT
136,2,130,5550,OUT
136,3,130,4780,OUT
136,4,130,4210,OUT
137,0,250,6210,IN
137,1,250,4340,OUT
137,2,250,5470,OUT
137,3,250,4780,OUT
137,4,250,4200,OUT
138,0,100,6230,IN
138,1,100,4320,OUT
138,2,100,5470,OUT
138,3,100,4780,OUT
138,4,100,4200,OUT
139,0,30,6230,OUT
139,1,30,4310,OUT
139,2,30,5480,IN
139,3,30,4780,OUT
139,4,30,4200,OUT
140,0,130,6230,OUT
140,1,130,4310,OUT
140,2,130,5470,OUT
140,3,130,4760,OUT
140,4,130,4230,IN
141,0,460,6430,IN
141,1,460,4310,OUT
141,2,460,5470,OUT
141,3,460,4580,OUT
141,4,460,4210,OUT
142,0,260,6410,OUT
142,1,260,4310,OUT
142,2,260,5470,OUT
142,3,260,4500,OUT
142,4,260,4310,IN
143,0,230,6400,OUT
143,1,230,4400,IN
143,2,230,5470,OUT
143,3,230,4420,OUT
143,4,230,4310,OUT
144,0,30,6400,OUT
144,1,30,4390,OUT
144,2,30,5480,IN
144,3,30,4420,OUT
144,4,30,4310,OUT
145,0,30,6400,OUT
145,1,30,4390,OUT
145,2,30,5470,OUT
145,3,30,4430,IN
145,4,30,4310,OUT
146,0,130,6400,OUT
146,1,130,4420,IN
146,2,130,5470,OUT
146,3,130,4420,OUT
146,4,130,4290,OUT
147,0,240,6380,OUT
147,1,240,4420,OUT
147,2,240,5470,OUT
147,3,240,4340,OUT
147,4,240,4390,IN
148,0,100,6400,IN
148,1,100,4400,OUT
148,2,100,5470,OUT
148,3,100,4340,OUT
148,4,100,4390,OUT
149,0,110,6430,IN
149,1,110,4390,OUT
149,2,110,5450,OUT
149,3,110,4340,OUT
149,4,110,4390,OUT
150,0,30,6430,OUT
150,1,30,4390,OUT
150,2,30,5440,OUT
150,3,30,4350,IN
150,4,30,4390,OUT
151,0,460,6350,OUT
151,1,460,4250,OUT
151,2,460,5440,OUT
151,3,460,4590,IN
151,4,460,4370,OUT
152,0,130,6330,OUT
152,1,130,4250,OUT
152,2,130,5440,OUT
152,3,130,4620,IN
152,4,130,4360,OUT
153,0,120,6350,IN
153,1,120,4230,OUT
153,2,120,5440,OUT
153,3,120,4620,OUT
153,4,120,4360,OUT
154,0,110,6350,OUT
154,1,110,4220,OUT
154,2,110,5420,OUT
154,3,110,4650,IN
154,4,110,4360,OUT
155,0,240,6350,OUT
155,1,240,4220,OUT
155,2,240,5520,IN
155,3,240,4630,OUT
155,4,240,4280,OUT
156,0,30,6350,OUT
156,1,30,4220,OUT
156,2,30,5520,OUT
156,3,30,4620,OUT
156,4,30,4290,IN
157,0,110,6330,OUT
157,1,110,4220,OUT
157,2,110,5520,OUT
157,3,110,4650,IN
157,4,110,4280,OUT
158,0,250,6320,OUT
158,1,250,4200,OUT
158,2,250,5440,OUT
158,3,250,4650,OUT
158,4,250,4390,IN
159,0,450,6570,IN
159,1,450,4190,OUT
159,2,450,5420,OUT
159,3,450,4570,OUT
159,4,450,4250,OUT
160,0,30,6570,OUT
160,1,30,4190,OUT
160,2,30,5410,OUT
160,3,30,4580,IN
160,4,30,4250,OUT
161,0,450,6760,IN
161,1,450,4190,OUT
161,2,450,5410,OUT
161,3,450,4570,OUT
161,4,450,4070,OUT
162,0,30,6770,IN
162,1,30,4190,OUT
162,2,30,5410,OUT
162,3,30,4570,OUT
162,4,30,4060,OUT
163,0,30,6760,OUT
163,1,30,4200,IN
163,2,30,5410,OUT
163,3,30,4570,OUT
163,4,30,4060,OUT
164,0,110,6760,OUT
164,1,110,4190,OUT
164,2,110,5390,OUT
164,3,110,4570,OUT
164,4,110,4090,IN
165,0,30,6760,OUT
165,1,30,4190,OUT
165,2,30,5380,OUT
165,3,30,4580,IN
165,4,30,4090,OUT
166,0,260,6760,OUT
166,1,260,4110,OUT
166,2,260,5380,OUT
166,3,260,4680,IN
166,4,260,4070,OUT
167,0,110,6740,OUT
167,1,110,4110,OUT
167,2,110,5380,OUT
167,3,110,4710,IN
167,4,110,4060,OUT
168,0,230,6730,OUT
168,1,230,4200,IN
168,2,230,5380,OUT
168,3,230,4630,OUT
168,4,230,4060,OUT
169,0,830,6590,OUT
169,1,830,4190,OUT
169,2,830,5830,IN
169,3,830,4630,OUT
169,4,830,3760,OUT
170,0,130,6590,OUT
170,1,130,4220,IN
170,2,130,5820,OUT
170,3,130,4610,OUT
170,4,130,3760,OUT
171,0,30,6590,OUT
171,1,30,4220,OUT
171,2,30,5820,OUT
171,3,30,4600,OUT
171,4,30,3770,IN
172,0,120,6570,OUT
172,1,120,4220,OUT
172,2,120,5820,OUT
172,3,120,4600,OUT
172,4,120,3790,IN
173,0,30,6560,OUT
173,1,30,4230,IN
173,2,30,5820,OUT
173,3,30,4600,OUT
173,4,30,3790,OUT
174,0,30,6560,OUT
174,1,30,4220,OUT
174,2,30,5830,IN
174,3,30,4600,OUT
174,4,30,3790,OUT
175,0,110,6560,OUT
175,1,110,4250,IN
175,2,110,5820,OUT
175,3,110,4580,OUT
175,4,110,3790,OUT
176,0,420,6480,OUT
176,1,420,4250,OUT
176,2,420,5820,OUT
176,3,420,4440,OUT
176,4,420,4010,IN
177,0,1020,6060,OUT
177,1,1020,4250,OUT
177,2,1020,5820,OUT
177,3,1020,5040,IN
177,4,1020,3830,OUT
178,0,130,6050,OUT
178,1,130,4230,OUT
178,2,130,5820,OUT
178,3,130,5040,OUT
178,4,130,3860,IN
179,0,690,6050,OUT
179,1,690,4220,OUT
179,2,690,6170,IN
179,3,690,5040,OUT
179,4,690,3520,OUT
180,0,110,6050,OUT
180,1,110,4250,IN
180,2,110,6160,OUT
180,3,110,5020,OUT
180,4,110,3520,OUT
181,0,110,6050,OUT
181,1,110,4280,IN
181,2,110,6160,OUT
181,3,110,5010,OUT
181,4,110,3500,OUT
182,0,130,6030,OUT
182,1,130,4280,OUT
182,2,130,6190,IN
182,3,130,5010,OUT
182,4,130,3490,OUT
183,0,460,5850,OUT
183,1,460,4260,OUT
183,2,460,6390,IN
183,3,460,5010,OUT
183,4,460,3490,OUT
184,0,130,5850,OUT
184,1,130,4250,OUT
184,2,130,6370,OUT
184,3,130,5010,OUT
184,4,130,3520,IN
185,0,30,5850,OUT
185,1,30,4250,OUT
185,2,30,6360,OUT
185,3,30,5020,IN
185,4,30,3520,OUT
186,0,30,5850,OUT
186,1,30,4250,OUT
186,2,30,6360,OUT
186,3,30,5010,OUT
186,4,30,3530,IN
187,0,30,5860,IN
187,1,30,4250,OUT
187,2,30,6360,OUT
187,3,30,5010,OUT
187,4,30,3520,OUT
188,0,1460,5540,OUT
188,1,1460,4230,OUT
188,2,1460,5960,OUT
188,3,1460,5990,IN
188,4,1460,3280,OUT
189,0,110,5540,OUT
189,1,110,4220,OUT
189,2,110,5940,OUT
189,3,110,6020,IN
189,4,110,3280,OUT
190,0,110,5540,OUT
190,1,110,4250,IN
190,2,110,5930,OUT
190,3,110,6000,OUT
190,4,110,3280,OUT
191,0,110,5570,IN
191,1,110,4250,OUT
191,2,110,5930,OUT
191,3,110,5990,OUT
191,4,110,3260,OUT
192,0,30,5580,IN
192,1,30,4250,OUT
192,2,30,5930,OUT
192,3,30,5990,OUT
192,4,30,3250,OUT
193,0,30,5570,OUT
193,1,30,4260,IN
193,2,30,5930,OUT
193,3,30,5990,OUT
193,4,30,3250,OUT
194,0,110,5570,OUT
194,1,110,4250,OUT
194,2,110,5910,OUT
194,3,110,6020,IN
194,4,110,3250,OUT
195,0,30,5570,OUT
195,1,30,4250,OUT
195,2,30,5900,OUT
195,3,30,6030,IN
195,4,30,3250,OUT
196,0,30,5570,OUT
196,1,30,4250,OUT
196,2,30,5900,OUT
196,3,30,6020,OUT
196,4,30,3260,IN
197,0,270,5550,OUT
197,1,270,4170,OUT
197,2,270,5900,OUT
197,3,270,6130,IN
197,4,270,3250,OUT
198,0,30,5540,OUT
198,1,30,4180,IN
198,2,30,5900,OUT
198,3,30,6130,OUT
198,4,30,3250,OUT
199,0,130,5540,OUT
199,1,130,4170,OUT
199,2,130,5880,OUT
199,3,130,6130,OUT
199,4,130,3280,IN
200,0,30,5540,OUT
200,1,30,4170,OUT
200,2,30,5870,OUT
200,3,30,6140,IN
200,4,30,3280,OUT
201,0,230,5540,OUT
201,1,230,4170,OUT
201,2,230,5790,OUT
201,3,230,6130,OUT
201,4,230,3370,IN
202,0,30,5550,IN
202,1,30,4170,OUT
202,2,30,5790,OUT
202,3,30,6130,OUT
202,4,30,3360,OUT
203,0,110,5540,OUT
203,1,110,4150,OUT
203,2,110,5820,IN
203,3,110,6130,OUT
203,4,110,3360,OUT
204,0,30,5540,OUT
204,1,30,4140,OUT
204,2,30,5830,IN
204,3,30,6130,OUT
204,4,30,3360,OUT
205,0,110,5540,OUT
205,1,110,4170,IN
205,2,110,5820,OUT
205,3,110,6110,OUT
205,4,110,3360,OUT
206,0,640,5540,OUT
206,1,640,4090,OUT
206,2,640,5820,OUT
206,3,640,6430,IN
206,4,640,3120,OUT
207,0,780,5280,OUT
207,1,780,4530,IN
207,2,780,5820,OUT
207,3,780,6430,OUT
207,4,780,2940,OUT
208,0,30,5270,OUT
208,1,30,4540,IN
208,2,30,5820,OUT
208,3,30,6430,OUT
208,4,30,2940,OUT
209,0,620,5130,OUT
209,1,620,4340,OUT
209,2,620,5800,OUT
209,3,620,6430,OUT
209,4,620,3300,IN
210,0,110,5160,IN
210,1,110,4340,OUT
210,2,110,5790,OUT
210,3,110,6410,OUT
210,4,110,3300,OUT
211,0,130,5160,OUT
211,1,130,4370,IN
211,2,130,5790,OUT
211,3,130,6400,OUT
211,4,130,3280,OUT
212,0,130,5140,OUT
212,1,130,4370,OUT
212,2,130,5790,OUT
212,3,130,6430,IN
212,4,130,3270,OUT
213,0,100,5160,IN
213,1,100,4350,OUT
213,2,100,5790,OUT
213,3,100,6430,OUT
213,4,100,3270,OUT
214,0,110,5160,OUT
214,1,110,4340,OUT
214,2,110,5770,OUT
214,3,110,6460,IN
214,4,110,3270,OUT
215,0,30,5160,OUT
215,1,30,4340,OUT
215,2,30,5760,OUT
215,3,30,6470,IN
215,4,30,3270,OUT
216,0,100,5160,OUT
216,1,100,4340,OUT
216,2,100,5760,OUT
216,3,100,6490,IN
216,4,100,3250,OUT
217,0,30,5170,IN
217,1,30,4340,OUT
217,2,30,5760,OUT
217,3,30,6490,OUT
217,4,30,3240,OUT
218,0,250,5160,OUT
218,1,250,4430,IN
218,2,250,5760,OUT
