hand_number,player_id,pot_size,player_chips,player_state
48,4,30,4490,OUT
49,0,30,4940,OUT
49,1,30,4560,OUT
49,2,30,5800,OUT
49,3,30,5210,IN
49,4,30,4490,OUT
50,0,120,4940,OUT
50,1,120,4560,OUT
50,2,120,5800,OUT
50,3,120,5230,IN
50,4,120,4470,OUT
51,0,450,4760,OUT
51,1,450,4560,OUT
51,2,450,5800,OUT
51,3,450,5420,IN
51,4,450,4460,OUT
52,0,30,4750,OUT
52,1,30,4570,IN
52,2,30,5800,OUT
52,3,30,5420,OUT
52,4,30,4460,OUT
53,0,30,4750,OUT
53,1,30,4560,OUT
53,2,30,5810,IN
53,3,30,5420,OUT
53,4,30,4460,OUT
54,0,30,4750,OUT
54,1,30,4560,OUT
54,2,30,5800,OUT
54,3,30,5430,IN
54,4,30,4460,OUT
55,0,130,4750,OUT
55,1,130,4590,IN
55,2,130,5800,OUT
55,3,130,5420,OUT
55,4,130,4440,OUT
56,0,250,4730,OUT
56,1,250,4510,OUT
56,2,250,5910,IN
56,3,250,5420,OUT
56,4,250,4430,OUT
57,0,240,4830,IN
57,1,240,4490,OUT
57,2,240,5830,OUT
57,3,240,5420,OUT
57,4,240,4430,OUT
58,0,110,4860,IN
58,1,110,4480,OUT
58,2,110,5810,OUT
58,3,110,5420,OUT
58,4,110,4430,OUT
59,0,110,4890,IN
59,1,110,4480,OUT
59,2,110,5800,OUT
59,3,110,5400,OUT
59,4,110,4430,OUT
60,0,110,4920,IN
60,1,110,4480,OUT
60,2,110,5800,OUT
60,3,110,5390,OUT
60,4,110,4410,OUT
61,0,220,5000,IN
61,1,220,4480,OUT
61,2,220,5800,OUT
61,3,220,5390,OUT
61,4,220,4330,OUT
62,0,30,4990,OUT
62,1,30,4490,IN
62,2,30,5800,OUT
62,3,30,5390,OUT
62,4,30,4330,OUT
63,0,110,4990,OUT
63,1,110,4480,OUT
63,2,110,5780,OUT
63,3,110,5390,OUT
63,4,110,4360,IN
64,0,30,4990,OUT
64,1,30,4480,OUT
64,2,30,5770,OUT
64,3,30,5400,IN
64,4,30,4360,OUT
65,0,450,4990,OUT
65,1,450,4480,OUT
65,2,450,5960,IN
65,3,450,5390,OUT
65,4,450,4180,OUT
66,0,110,4970,OUT
66,1,110,4480,OUT
66,2,110,5990,IN
66,3,110,5390,OUT
66,4,110,4170,OUT
67,0,30,4960,OUT
67,1,30,4490,IN
67,2,30,5990,OUT
67,3,30,5390,OUT
67,4,30,4170,OUT
68,0,420,4880,OUT
68,1,420,4350,OUT
68,2,420,6210,IN
68,3,420,5390,OUT
68,4,420,4170,OUT
69,0,30,4880,OUT
69,1,30,4350,OUT
69,2,30,6200,OUT
69,3,30,5400,IN
69,4,30,4170,OUT
70,0,360,4880,OUT
70,1,360,4510,IN
70,2,360,6200,OUT
70,3,360,5260,OUT
70,4,360,4150,OUT
71,0,30,4890,IN
71,1,30,4510,OUT
71,2,30,6200,OUT
71,3,30,5260,OUT
71,4,30,4140,OUT
72,0,30,4880,OUT
72,1,30,4520,IN
72,2,30,6200,OUT
72,3,30,5260,OUT
72,4,30,4140,OUT
73,0,460,4880,OUT
73,1,460,4760,IN
73,2,460,6180,OUT
73,3,460,5180,OUT
73,4,460,4000,OUT
74,0,100,4880,OUT
74,1,100,4760,OUT
74,2,100,6200,IN
74,3,100,5160,OUT
74,4,100,4000,OUT
75,0,30,4880,OUT
75,1,30,4760,OUT
75,2,30,6200,OUT
75,3,30,5150,OUT
75,4,30,4010,IN
76,0,30,4890,IN
76,1,30,4760,OUT
76,2,30,6200,OUT
76,3,30,5150,OUT
76,4,30,4000,OUT
77,0,440,5070,IN
77,1,440,4580,OUT
77,2,440,6200,OUT
77,3,440,5150,OUT
77,4,440,4000,OUT
78,0,30,5070,OUT
78,1,30,4570,OUT
78,2,30,6210,IN
78,3,30,5150,OUT
78,4,30,4000,OUT
79,0,110,5070,OUT
79,1,110,4570,OUT
79,2,110,6200,OUT
79,3,110,5130,OUT
79,4,110,4030,IN
80,0,130,5100,IN
80,1,130,4570,OUT
80,2,130,6200,OUT
80,3,130,5120,OUT
80,4,130,4010,OUT
81,0,110,5080,OUT
81,1,110,4570,OUT
81,2,110,6200,OUT
81,3,110,5150,IN
81,4,110,4000,OUT
82,0,30,5070,OUT
82,1,30,4580,IN
82,2,30,6200,OUT
82,3,30,5150,OUT
82,4,30,4000,OUT
83,0,610,5070,OUT
83,1,610,4570,OUT
83,2,610,6000,OUT
83,3,610,5500,IN
83,4,610,3860,OUT
84,0,110,5070,OUT
84,1,110,4570,OUT
84,2,110,5990,OUT
84,3,110,5480,OUT
84,4,110,3890,IN
85,0,460,5270,IN
85,1,460,4570,OUT
85,2,460,5990,OUT
85,3,460,5300,OUT
85,4,460,3870,OUT
86,0,450,5090,OUT
86,1,450,4760,IN
86,2,450,5990,OUT
86,3,450,5300,OUT
86,4,450,3860,OUT
87,0,370,5080,OUT
87,1,370,4740,OUT
87,2,370,6160,IN
87,3,370,5160,OUT
87,4,370,3860,OUT
88,0,250,5000,OUT
88,1,250,4730,OUT
88,2,250,6250,IN
88,3,250,5160,OUT
88,4,250,3860,OUT
89,0,30,5000,OUT
89,1,30,4730,OUT
89,2,30,6240,OUT
89,3,30,5170,IN
89,4,30,3860,OUT
90,0,30,5000,OUT
90,1,30,4730,OUT
90,2,30,6240,OUT
90,3,30,5160,OUT
90,4,30,3870,IN
91,0,120,4980,OUT
91,1,120,4730,OUT
91,2,120,6240,OUT
91,3,120,5160,OUT
91,4,120,3890,IN
92,0,130,4970,OUT
92,1,130,4710,OUT
92,2,130,6270,IN
92,3,130,5160,OUT
92,4,130,3890,OUT
93,0,110,4970,OUT
93,1,110,4700,OUT
93,2,110,6250,OUT
93,3,110,5160,OUT
93,4,110,3920,IN
94,0,100,4970,OUT
94,1,100,4700,OUT
94,2,100,6270,IN
94,3,100,5140,OUT
94,4,100,3920,OUT
95,0,430,4890,OUT
95,1,430,4560,OUT
95,2,430,6270,OUT
95,3,430,5130,OUT
95,4,430,4150,IN
96,0,110,4870,OUT
96,1,110,4560,OUT
96,2,110,6300,IN
96,3,110,5130,OUT
96,4,110,4140,OUT
97,0,100,4890,IN
97,1,100,4540,OUT
97,2,100,6300,OUT
97,3,100,5130,OUT
97,4,100,4140,OUT
98,0,30,4890,OUT
98,1,30,4530,OUT
98,2,30,6310,IN
98,3,30,5130,OUT
98,4,30,4140,OUT
99,0,30,4890,OUT
99,1,30,4530,OUT
99,2,30,6300,OUT
99,3,30,5140,IN
99,4,30,4140,OUT
100,0,110,4890,OUT
100,1,110,4530,OUT
100,2,110,6330,IN
100,3,110,5130,OUT
100,4,110,4120,OUT
101,0,240,4870,OUT
101,1,240,4530,OUT
101,2,240,6250,OUT
101,3,240,5130,OUT
101,4,240,4220,IN
102,0,30,4860,OUT
102,1,30,4540,IN
102,2,30,6250,OUT
102,3,30,5130,OUT
102,4,30,4220,OUT
103,0,240,4860,OUT
103,1,240,4640,IN
103,2,240,6230,OUT
103,3,240,5130,OUT
103,4,240,4140,OUT
104,0,110,4890,IN
104,1,110,4640,OUT
104,2,110,6220,OUT
104,3,110,5110,OUT
104,4,110,4140,OUT
105,0,1280,4810,OUT
105,1,1280,4640,OUT
105,2,1280,7020,IN
105,3,1280,4870,OUT
105,4,1280,3660,OUT
106,0,230,4900,IN
106,1,230,4640,OUT
106,2,230,6940,OUT
106,3,230,4870,OUT
106,4,230,3650,OUT
107,0,30,4890,OUT
107,1,30,4650,IN
107,2,30,6940,OUT
107,3,30,4870,OUT
107,4,30,3650,OUT
108,0,30,4890,OUT
108,1,30,4640,OUT
108,2,30,6950,IN
108,3,30,4870,OUT
108,4,30,3650,OUT
109,0,700,5250,IN
109,1,700,4640,OUT
109,2,700,6610,OUT
109,3,700,4850,OUT
109,4,700,3650,OUT
110,0,30,5250,OUT
110,1,30,4640,OUT
110,2,30,6610,OUT
110,3,30,4840,OUT
110,4,30,3660,IN
111,0,30,5260,IN
111,1,30,4640,OUT
111,2,30,6610,OUT
111,3,30,4840,OUT
111,4,30,3650,OUT
112,0,30,5250,OUT
112,1,30,4650,IN
112,2,30,6610,OUT
112,3,30,4840,OUT
112,4,30,3650,OUT
113,0,30,5250,OUT
113,1,30,4640,OUT
113,2,30,6620,IN
113,3,30,4840,OUT
113,4,30,3650,OUT
114,0,110,5280,IN
114,1,110,4640,OUT
114,2,110,6610,OUT
114,3,110,4820,OUT
114,4,110,3650,OUT
115,0,110,5280,OUT
115,1,110,4640,OUT
115,2,110,6640,IN
115,3,110,4810,OUT
115,4,110,3630,OUT
116,0,30,5290,IN
116,1,30,4640,OUT
116,2,30,6640,OUT
116,3,30,4810,OUT
116,4,30,3620,OUT
117,0,130,5280,OUT
117,1,130,4620,OUT
117,2,130,6670,IN
117,3,130,4810,OUT
117,4,130,3620,OUT
118,0,30,5280,OUT
118,1,30,4610,OUT
118,2,30,6680,IN
118,3,30,4810,OUT
118,4,30,3620,OUT
119,0,30,5280,OUT
119,1,30,4610,OUT
119,2,30,6670,OUT
119,3,30,4820,IN
119,4,30,3620,OUT
120,0,30,5280,OUT
120,1,30,4610,OUT
120,2,30,6670,OUT
120,3,30,4810,OUT
120,4,30,3630,IN
121,0,130,5260,OUT
121,1,130,4640,IN
121,2,130,6670,OUT
121,3,130,4810,OUT
121,4,130,3620,OUT
122,0,30,5250,OUT
122,1,30,4650,IN
122,2,30,6670,OUT
122,3,30,4810,OUT
122,4,30,3620,OUT
123,0,720,5250,OUT
123,1,720,4510,OUT
123,2,720,7070,IN
123,3,720,4550,OUT
123,4,720,3620,OUT
124,0,30,5250,OUT
124,1,30,4510,OUT
124,2,30,7060,OUT
124,3,30,4560,IN
124,4,30,3620,OUT
125,0,100,5250,OUT
125,1,100,4510,OUT
125,2,100,7060,OUT
125,3,100,4580,IN
125,4,100,3600,OUT
126,0,240,5230,OUT
126,1,240,4510,OUT
126,2,240,6980,OUT
126,3,240,4580,OUT
126,4,240,3700,IN
127,0,110,5220,OUT
127,1,110,4490,OUT
127,2,110,6980,OUT
127,3,110,4610,IN
127,4,110,3700,OUT
128,0,30,5220,OUT
128,1,30,4480,OUT
128,2,30,6990,IN
128,3,30,4610,OUT
128,4,30,3700,OUT
129,0,110,5250,IN
129,1,110,4480,OUT
129,2,110,6980,OUT
129,3,110,4590,OUT
129,4,110,3700,OUT
130,0,30,5250,OUT
130,1,30,4480,OUT
130,2,30,6980,OUT
130,3,30,4580,OUT
130,4,30,3710,IN
131,0,760,5630,IN
131,1,760,4400,OUT
131,2,760,6980,OUT
131,3,760,4580,OUT
131,4,760,3410,OUT
132,0,470,5620,OUT
132,1,470,4380,OUT
132,2,470,7190,IN
132,3,470,4400,OUT
132,4,470,3410,OUT
133,0,30,5620,OUT
133,1,30,4370,OUT
133,2,30,7200,IN
133,3,30,4400,OUT
133,4,30,3410,OUT
134,0,110,5650,IN
134,1,110,4370,OUT
134,2,110,7190,OUT
134,3,110,4380,OUT
134,4,110,3410,OUT
135,0,30,5650,OUT
135,1,30,4370,OUT
135,2,30,7190,OUT
135,3,30,4370,OUT
135,4,30,3420,IN
136,0,110,5630,OUT
136,1,110,4370,OUT
136,2,110,7190,OUT
136,3,110,4400,IN
136,4,110,3410,OUT
137,0,110,5620,OUT
137,1,110,4350,OUT
137,2,110,7220,IN
137,3,110,4400,OUT
137,4,110,3410,OUT
138,0,30,5620,OUT
138,1,30,4340,OUT
138,2,30,7230,IN
138,3,30,4400,OUT
138,4,30,3410,OUT
139,0,30,5620,OUT
139,1,30,4340,OUT
139,2,30,7220,OUT
139,3,30,4410,IN
139,4,30,3410,OUT
140,0,250,5540,OUT
140,1,250,4450,IN
140,2,250,7220,OUT
140,3,250,4400,OUT
140,4,250,3390,OUT
141,0,110,5520,OUT
141,1,110,4480,IN
141,2,110,7220,OUT
141,3,110,4400,OUT
141,4,110,3380,OUT
142,0,100,5540,IN
142,1,100,4460,OUT
142,2,100,7220,OUT
142,3,100,4400,OUT
142,4,100,3380,OUT
143,0,700,5900,IN
143,1,700,4120,OUT
143,2,700,7200,OUT
143,3,700,4400,OUT
143,4,700,3380,OUT
144,0,220,5900,OUT
144,1,220,4120,OUT
144,2,220,7120,OUT
144,3,220,4480,IN
144,4,220,3380,OUT
145,0,110,5900,OUT
145,1,110,4120,OUT
145,2,110,7150,IN
145,3,110,4470,OUT
145,4,110,3360,OUT
146,0,30,5910,IN
146,1,30,4120,OUT
146,2,30,7150,OUT
146,3,30,4470,OUT
146,4,30,3350,OUT
147,0,100,5930,IN
147,1,100,4100,OUT
147,2,100,7150,OUT
147,3,100,4470,OUT
147,4,100,3350,OUT
148,0,230,5930,OUT
148,1,230,4090,OUT
148,2,230,7240,IN
148,3,230,4390,OUT
148,4,230,3350,OUT
149,0,30,5930,OUT
149,1,30,4090,OUT
149,2,30,7230,OUT
149,3,30,4400,IN
149,4,30,3350,OUT
150,0,270,5850,OUT
150,1,270,4200,IN
150,2,270,7230,OUT
150,3,270,4390,OUT
150,4,270,3330,OUT
151,0,100,5830,OUT
151,1,100,4200,OUT
151,2,100,7230,OUT
151,3,100,4390,OUT
151,4,100,3350,IN
152,0,110,5820,OUT
152,1,110,4180,OUT
152,2,110,7230,OUT
152,3,110,4420,IN
152,4,110,3350,OUT
153,0,30,5820,OUT
153,1,30,4170,OUT
153,2,30,7240,IN
153,3,30,4420,OUT
153,4,30,3350,OUT
154,0,30,5820,OUT
154,1,30,4170,OUT
154,2,30,7230,OUT
154,3,30,4430,IN
154,4,30,3350,OUT
155,0,130,5850,IN
155,1,130,4170,OUT
155,2,130,7230,OUT
155,3,130,4420,OUT
155,4,130,3330,OUT
156,0,30,5860,IN
156,1,30,4170,OUT
156,2,30,7230,OUT
156,3,30,4420,OUT
156,4,30,3320,OUT
157,0,690,5850,OUT
157,1,690,3830,OUT
157,2,690,7580,IN
157,3,690,4420,OUT
157,4,690,3320,OUT
158,0,30,5850,OUT
158,1,30,3820,OUT
158,2,30,7590,IN
158,3,30,4420,OUT
158,4,30,3320,OUT
159,0,260,5850,OUT
159,1,260,3740,OUT
159,2,260,7690,IN
159,3,260,4400,OUT
159,4,260,3320,OUT
160,0,110,5850,OUT
160,1,110,3770,IN
160,2,110,7690,OUT
160,3,110,4390,OUT
160,4,110,3300,OUT
161,0,30,5860,IN
161,1,30,3770,OUT
161,2,30,7690,OUT
161,3,30,4390,OUT
161,4,30,3290,OUT
162,0,550,5850,OUT
162,1,550,3570,OUT
162,2,550,7690,OUT
162,3,550,4310,OUT
162,4,550,3580,IN
163,0,110,5850,OUT
163,1,110,3560,OUT
163,2,110,7670,OUT
163,3,110,4340,IN
163,4,110,3580,OUT
164,0,220,5850,OUT
164,1,220,3560,OUT
164,2,220,7590,OUT
164,3,220,4420,IN
164,4,220,3580,OUT
165,0,450,6040,IN
165,1,450,3560,OUT
165,2,450,7590,OUT
165,3,450,4410,OUT
165,4,450,3400,OUT
166,0,30,6050,IN
166,1,30,3560,OUT
166,2,30,7590,OUT
166,3,30,4410,OUT
166,4,30,3390,OUT
167,0,110,6040,OUT
167,1,110,3540,OUT
167,2,110,7590,OUT
167,3,110,4440,IN
167,4,110,3390,OUT
168,0,30,6040,OUT
168,1,30,3530,OUT
168,2,30,7600,IN
168,3,30,4440,OUT
168,4,30,3390,OUT
169,0,110,6070,IN
169,1,110,3530,OUT
169,2,110,7590,OUT
169,3,110,4420,OUT
169,4,110,3390,OUT
170,0,130,6070,OUT
170,1,130,3530,OUT
170,2,130,7620,IN
170,3,130,4410,OUT
170,4,130,3370,OUT
171,0,30,6080,IN
171,1,30,3530,OUT
171,2,30,7620,OUT
171,3,30,4410,OUT
171,4,30,3360,OUT
172,0,30,6070,OUT
172,1,30,3540,IN
172,2,30,7620,OUT
172,3,30,4410,OUT
172,4,30,3360,OUT
173,0,130,6100,IN
173,1,130,3530,OUT
173,2,130,7600,OUT
173,3,130,4410,OUT
173,4,130,3360,OUT
174,0,100,6100,OUT
174,1,100,3530,OUT
174,2,100,7620,IN
174,3,100,4390,OUT
174,4,100,3360,OUT
175,0,30,6100,OUT
175,1,30,3530,OUT
175,2,30,7620,OUT
175,3,30,4380,OUT
175,4,30,3370,IN
176,0,230,6190,IN
176,1,230,3530,OUT
176,2,230,7620,OUT
176,3,230,4300,OUT
176,4,230,3360,OUT
177,0,110,6180,OUT
177,1,110,3510,OUT
177,2,110,7650,IN
177,3,110,4300,OUT
177,4,110,3360,OUT
178,0,110,6210,IN
178,1,110,3500,OUT
178,2,110,7630,OUT
178,3,110,4300,OUT
178,4,110,3360,OUT
179,0,30,6210,OUT
179,1,30,3500,OUT
179,2,30,7620,OUT
179,3,30,4310,IN
179,4,30,3360,OUT
180,0,30,6210,OUT
180,1,30,3500,OUT
180,2,30,7620,OUT
180,3,30,4300,OUT
180,4,30,3370,IN
181,0,120,6190,OUT
181,1,120,3500,OUT
181,2,120,7620,OUT
181,3,120,4300,OUT
181,4,120,3390,IN
182,0,100,6210,IN
182,1,100,3480,OUT
182,2,100,7620,OUT
182,3,100,4300,OUT
182,4,100,3390,OUT
183,0,130,6210,OUT
183,1,130,3470,OUT
183,2,130,7600,OUT
183,3,130,4300,OUT
183,4,130,3420,IN
184,0,110,6210,OUT
184,1,110,3500,IN
184,2,110,7590,OUT
184,3,110,4280,OUT
184,4,110,3420,OUT
185,0,110,6210,OUT
185,1,110,3500,OUT
185,2,110,7620,IN
185,3,110,4270,OUT
185,4,110,3400,OUT
186,0,130,6190,OUT
186,1,130,3530,IN
186,2,130,7620,OUT
186,3,130,4270,OUT
186,4,130,3390,OUT
187,0,690,6180,OUT
187,1,690,3190,OUT
187,2,690,7620,OUT
187,3,690,4620,IN
187,4,690,3390,OUT
188,0,110,6180,OUT
188,1,110,3180,OUT
188,2,110,7600,OUT
188,3,110,4650,IN
188,4,110,3390,OUT
189,0,230,6100,OUT
189,1,230,3180,OUT
189,2,230,7590,OUT
189,3,230,4740,IN
189,4,230,3390,OUT
190,0,240,6100,OUT
190,1,240,3180,OUT
190,2,240,7510,OUT
190,3,240,4840,IN
190,4,240,3370,OUT
191,0,260,6080,OUT
191,1,260,3180,OUT
191,2,260,7430,OUT
191,3,260,4840,OUT
191,4,260,3470,IN
192,0,100,6100,IN
192,1,100,3160,OUT
192,2,100,7430,OUT
192,3,100,4840,OUT
192,4,100,3470,OUT
193,0,460,6100,OUT
193,1,460,2980,OUT
193,2,460,7410,OUT
193,3,460,4840,OUT
193,4,460,3670,IN
194,0,130,6100,OUT
194,1,130,3010,IN
194,2,130,7400,OUT
194,3,130,4820,OUT
194,4,130,3670,OUT
195,0,130,6100,OUT
195,1,130,3040,IN
195,2,130,7400,OUT
195,3,130,4810,OUT
195,4,130,3650,OUT
196,0,30,6110,IN
196,1,30,3040,OUT
196,2,30,7400,OUT
196,3,30,4810,OUT
196,4,30,3640,OUT
197,0,30,6100,OUT
197,1,30,3050,IN
197,2,30,7400,OUT
197,3,30,4810,OUT
197,4,30,3640,OUT
198,0,690,6100,OUT
198,1,690,3040,OUT
198,2,690,7060,OUT
198,3,690,4810,OUT
198,4,690,3990,IN
199,0,470,6310,IN
199,1,470,2860,OUT
199,2,470,7050,OUT
199,3,470,4790,OUT
199,4,470,3990,OUT
200,0,470,6110,OUT
200,1,470,2860,OUT
200,2,470,7050,OUT
200,3,470,4780,OUT
200,4,470,4200,IN
201,0,30,6120,IN
201,1,30,2860,OUT
201,2,30,7050,OUT
201,3,30,4780,OUT
201,4,30,4190,OUT
202,0,30,6110,OUT
202,1,30,2870,IN
202,2,30,7050,OUT
202,3,30,4780,OUT
202,4,30,4190,OUT
203,0,1040,5930,OUT
203,1,1040,2450,OUT
203,2,1040,7030,OUT
203,3,1040,4780,OUT
203,4,1040,4810,IN
204,0,30,5930,OUT
204,1,30,2450,OUT
204,2,30,7020,OUT
204,3,30,4790,IN
204,4,30,4810,OUT
205,0,100,5930,OUT
205,1,100,2450,OUT
205,2,100,7020,OUT
205,3,100,4810,IN
205,4,100,4790,OUT
206,0,450,5750,OUT
206,1,450,2450,OUT
206,2,450,7210,IN
206,3,450,4810,OUT
206,4,450,4780,OUT
207,0,360,5610,OUT
207,1,360,2430,OUT
207,2,360,7370,IN
207,3,360,4810,OUT
207,4,360,4780,OUT
208,0,440,5610,OUT
208,1,440,2610,IN
208,2,440,7190,OUT
208,3,440,4810,OUT
208,4,440,4780,OUT
209,0,430,5610,OUT
209,1,430,2470,OUT
209,2,430,7180,OUT
209,3,430,5040,IN
209,4,430,4700,OUT
210,0,30,5610,OUT
210,1,30,2470,OUT
210,2,30,7180,OUT
210,3,30,5030,OUT
210,4,30,4710,IN
211,0,30,5620,IN
211,1,30,2470,OUT
211,2,30,7180,OUT
211,3,30,5030,OUT
211,4,30,4700,OUT
212,0,640,5940,IN
212,1,640,2230,OUT
212,2,640,7100,OUT
212,3,640,5030,OUT
212,4,640,4700,OUT
213,0,250,6050,IN
213,1,250,2220,OUT
213,2,250,7080,OUT
213,3,250,4950,OUT
213,4,250,4700,OUT
214,0,30,6050,OUT
214,1,30,2220,OUT
214,2,30,7070,OUT
214,3,30,4960,IN
214,4,30,4700,OUT
215,0,220,6050,OUT
215,1,220,2220,OUT
215,2,220,7070,OUT
215,3,220,4880,OUT
215,4,220,4780,IN
216,0,30,6060,IN
216,1,30,2220,OUT
216,2,30,7070,OUT
216,3,30,4880,OUT
216,4,30,4770,OUT
217,0,660,5740,OUT
217,1,660,2200,OUT
217,2,660,7070,OUT
217,3,660,5220,IN
217,4,660,4770,OUT
218,0,30,5740,OUT
218,1,30,2190,OUT
218,2,30,7080,IN
218,3,30,5220,OUT
