hand_number,player_id,pot_size,player_chips,player_state
126,3,470,5770,OUT
126,4,470,3920,OUT
127,0,30,5700,IN
127,1,30,4250,OUT
127,2,30,5370,OUT
127,3,30,5770,OUT
127,4,30,3910,OUT
128,0,230,5690,OUT
128,1,230,4340,IN
128,2,230,5290,OUT
128,3,230,5770,OUT
128,4,230,3910,OUT
129,0,680,5690,OUT
129,1,680,4000,OUT
129,2,680,5630,IN
129,3,680,5770,OUT
129,4,680,3910,OUT
130,0,100,5690,OUT
130,1,100,4000,OUT
130,2,100,5650,IN
130,3,100,5750,OUT
130,4,100,3910,OUT
131,0,130,5690,OUT
131,1,130,4000,OUT
131,2,130,5680,IN
131,3,130,5740,OUT
131,4,130,3890,OUT
132,0,680,6030,IN
132,1,680,4000,OUT
132,2,680,5680,OUT
132,3,680,5740,OUT
132,4,680,3550,OUT
133,0,110,6020,OUT
133,1,110,3980,OUT
133,2,110,5680,OUT
133,3,110,5740,OUT
133,4,110,3580,IN
134,0,30,6020,OUT
134,1,30,3970,OUT
134,2,30,5690,IN
134,3,30,5740,OUT
134,4,30,3580,OUT
135,0,30,6020,OUT
135,1,30,3970,OUT
135,2,30,5680,OUT
135,3,30,5750,IN
135,4,30,3580,OUT
136,0,110,6050,IN
136,1,110,3970,OUT
136,2,110,5680,OUT
136,3,110,5740,OUT
136,4,110,3560,OUT
137,0,110,6030,OUT
137,1,110,4000,IN
137,2,110,5680,OUT
137,3,110,5740,OUT
137,4,110,3550,OUT
138,0,130,6020,OUT
138,1,130,3980,OUT
138,2,130,5680,OUT
138,3,130,5740,OUT
138,4,130,3580,IN
139,0,460,6020,OUT
139,1,460,3800,OUT
139,2,460,5660,OUT
139,3,460,5740,OUT
139,4,460,3780,IN
140,0,30,6020,OUT
140,1,30,3800,OUT
140,2,30,5650,OUT
140,3,30,5750,IN
140,4,30,3780,OUT
141,0,100,6020,OUT
141,1,100,3800,OUT
141,2,100,5650,OUT
141,3,100,5770,IN
141,4,100,3760,OUT
142,0,110,6000,OUT
142,1,110,3800,OUT
142,2,110,5650,OUT
142,3,110,5800,IN
142,4,110,3750,OUT
143,0,260,6100,IN
143,1,260,3780,OUT
143,2,260,5650,OUT
143,3,260,5800,OUT
143,4,260,3670,OUT
144,0,130,6130,IN
144,1,130,3770,OUT
144,2,130,5630,OUT
144,3,130,5800,OUT
144,4,130,3670,OUT
145,0,30,6130,OUT
145,1,30,3770,OUT
145,2,30,5620,OUT
145,3,30,5810,IN
145,4,30,3670,OUT
146,0,30,6130,OUT
146,1,30,3770,OUT
146,2,30,5620,OUT
146,3,30,5800,OUT
146,4,30,3680,IN
147,0,30,6140,IN
147,1,30,3770,OUT
147,2,30,5620,OUT
147,3,30,5800,OUT
147,4,30,3670,OUT
148,0,700,5800,OUT
148,1,700,3750,OUT
148,2,700,5620,OUT
148,3,700,6160,IN
148,4,700,3670,OUT
149,0,1700,5540,OUT
149,1,1700,3410,OUT
149,2,1700,5200,OUT
149,3,1700,7360,IN
149,4,1700,3490,OUT
150,0,30,5540,OUT
150,1,30,3410,OUT
150,2,30,5190,OUT
150,3,30,7370,IN
150,4,30,3490,OUT
151,0,30,5540,OUT
151,1,30,3410,OUT
151,2,30,5190,OUT
151,3,30,7360,OUT
151,4,30,3500,IN
152,0,270,5520,OUT
152,1,270,3330,OUT
152,2,270,5300,IN
152,3,270,7360,OUT
152,4,270,3490,OUT
153,0,30,5510,OUT
153,1,30,3340,IN
153,2,30,5300,OUT
153,3,30,7360,OUT
153,4,30,3490,OUT
154,0,110,5510,OUT
154,1,110,3330,OUT
154,2,110,5280,OUT
154,3,110,7360,OUT
154,4,110,3520,IN
155,0,30,5510,OUT
155,1,30,3330,OUT
155,2,30,5270,OUT
155,3,30,7370,IN
155,4,30,3520,OUT
156,0,130,5510,OUT
156,1,130,3330,OUT
156,2,130,5300,IN
156,3,130,7360,OUT
156,4,130,3500,OUT
157,0,30,5520,IN
157,1,30,3330,OUT
157,2,30,5300,OUT
157,3,30,7360,OUT
157,4,30,3490,OUT
158,0,30,5510,OUT
158,1,30,3340,IN
158,2,30,5300,OUT
158,3,30,7360,OUT
158,4,30,3490,OUT
159,0,30,5510,OUT
159,1,30,3330,OUT
159,2,30,5310,IN
159,3,30,7360,OUT
159,4,30,3490,OUT
160,0,220,5510,OUT
160,1,220,3330,OUT
160,2,220,5230,OUT
160,3,220,7440,IN
160,4,220,3490,OUT
161,0,640,5510,OUT
161,1,640,3330,OUT
161,2,640,5150,OUT
161,3,640,7760,IN
161,4,640,3250,OUT
162,0,110,5490,OUT
162,1,110,3360,IN
162,2,110,5150,OUT
162,3,110,7760,OUT
162,4,110,3240,OUT
163,0,30,5480,OUT
163,1,30,3370,IN
163,2,30,5150,OUT
163,3,30,7760,OUT
163,4,30,3240,OUT
164,0,110,5480,OUT
164,1,110,3360,OUT
164,2,110,5130,OUT
164,3,110,7760,OUT
164,4,110,3270,IN
165,0,100,5480,OUT
165,1,100,3360,OUT
165,2,100,5150,IN
165,3,100,7740,OUT
165,4,100,3270,OUT
166,0,900,5480,OUT
166,1,900,3280,OUT
166,2,900,4750,OUT
166,3,900,8240,IN
166,4,900,3250,OUT
167,0,100,5460,OUT
167,1,100,3280,OUT
167,2,100,4750,OUT
167,3,100,8240,OUT
167,4,100,3270,IN
168,0,110,5450,OUT
168,1,110,3260,OUT
168,2,110,4780,IN
168,3,110,8240,OUT
168,4,110,3270,OUT
169,0,30,5450,OUT
169,1,30,3250,OUT
169,2,30,4790,IN
169,3,30,8240,OUT
169,4,30,3270,OUT
170,0,130,5450,OUT
170,1,130,3280,IN
170,2,130,4780,OUT
170,3,130,8220,OUT
170,4,130,3270,OUT
171,0,230,5450,OUT
171,1,230,3280,OUT
171,2,230,4700,OUT
171,3,230,8210,OUT
171,4,230,3360,IN
172,0,30,5460,IN
172,1,30,3280,OUT
172,2,30,4700,OUT
172,3,30,8210,OUT
172,4,30,3350,OUT
173,0,240,5560,IN
173,1,240,3260,OUT
173,2,240,4700,OUT
173,3,240,8210,OUT
173,4,240,3270,OUT
174,0,30,5560,OUT
174,1,30,3250,OUT
174,2,30,4710,IN
174,3,30,8210,OUT
174,4,30,3270,OUT
175,0,30,5560,OUT
175,1,30,3250,OUT
175,2,30,4700,OUT
175,3,30,8220,IN
175,4,30,3270,OUT
176,0,30,5560,OUT
176,1,30,3250,OUT
176,2,30,4700,OUT
176,3,30,8210,OUT
176,4,30,3280,IN
177,0,130,5540,OUT
177,1,130,3250,OUT
177,2,130,4700,OUT
177,3,130,8240,IN
177,4,130,3270,OUT
178,0,30,5530,OUT
178,1,30,3260,IN
178,2,30,4700,OUT
178,3,30,8240,OUT
178,4,30,3270,OUT
179,0,250,5640,IN
179,1,250,3250,OUT
179,2,250,4680,OUT
179,3,250,8160,OUT
179,4,250,3270,OUT
180,0,230,5640,OUT
180,1,230,3170,OUT
180,2,230,4670,OUT
180,3,230,8250,IN
180,4,230,3270,OUT
181,0,30,5640,OUT
181,1,30,3170,OUT
181,2,30,4670,OUT
181,3,30,8240,OUT
181,4,30,3280,IN
182,0,110,5620,OUT
182,1,110,3170,OUT
182,2,110,4670,OUT
182,3,110,8270,IN
182,4,110,3270,OUT
183,0,230,5610,OUT
183,1,230,3260,IN
183,2,230,4590,OUT
183,3,230,8270,OUT
183,4,230,3270,OUT
184,0,30,5610,OUT
184,1,30,3250,OUT
184,2,30,4600,IN
184,3,30,8270,OUT
184,4,30,3270,OUT
185,0,130,5610,OUT
185,1,130,3280,IN
185,2,130,4590,OUT
185,3,130,8250,OUT
185,4,130,3270,OUT
186,0,30,5610,OUT
186,1,30,3280,OUT
186,2,30,4590,OUT
186,3,30,8240,OUT
186,4,30,3280,IN
187,0,30,5620,IN
187,1,30,3280,OUT
187,2,30,4590,OUT
187,3,30,8240,OUT
187,4,30,3270,OUT
188,0,30,5610,OUT
188,1,30,3290,IN
188,2,30,4590,OUT
188,3,30,8240,OUT
188,4,30,3270,OUT
189,0,30,5610,OUT
189,1,30,3280,OUT
189,2,30,4600,IN
189,3,30,8240,OUT
189,4,30,3270,OUT
190,0,30,5610,OUT
190,1,30,3280,OUT
190,2,30,4590,OUT
190,3,30,8250,IN
190,4,30,3270,OUT
191,0,30,5610,OUT
191,1,30,3280,OUT
191,2,30,4590,OUT
191,3,30,8240,OUT
191,4,30,3280,IN
192,0,570,5860,IN
192,1,570,3280,OUT
192,2,570,4350,OUT
192,3,570,8240,OUT
192,4,570,3270,OUT
193,0,110,5850,OUT
193,1,110,3260,OUT
193,2,110,4350,OUT
193,3,110,8270,IN
193,4,110,3270,OUT
194,0,250,5850,OUT
194,1,250,3250,OUT
194,2,250,4440,IN
194,3,250,8270,OUT
194,4,250,3190,OUT
195,0,30,5850,OUT
195,1,30,3250,OUT
195,2,30,4430,OUT
195,3,30,8280,IN
195,4,30,3190,OUT
196,0,470,6060,IN
196,1,470,3070,OUT
196,2,470,4430,OUT
196,3,470,8270,OUT
196,4,470,3170,OUT
197,0,260,6040,OUT
197,1,260,2990,OUT
197,2,260,4430,OUT
197,3,260,8270,OUT
197,4,260,3270,IN
198,0,30,6030,OUT
198,1,30,3000,IN
198,2,30,4430,OUT
198,3,30,8270,OUT
198,4,30,3270,OUT
199,0,100,6030,OUT
199,1,100,3020,IN
199,2,100,4410,OUT
199,3,100,8270,OUT
199,4,100,3270,OUT
200,0,420,5950,OUT
200,1,420,3020,OUT
200,2,420,4270,OUT
200,3,420,8490,IN
200,4,420,3270,OUT
201,0,230,5950,OUT
201,1,230,3020,OUT
201,2,230,4190,OUT
201,3,230,8480,OUT
201,4,230,3360,IN
202,0,110,5930,OUT
202,1,110,3050,IN
202,2,110,4190,OUT
202,3,110,8480,OUT
202,4,110,3350,OUT
203,0,1040,6550,IN
203,1,1040,3030,OUT
203,2,1040,3770,OUT
203,3,1040,8480,OUT
203,4,1040,3170,OUT
204,0,30,6550,OUT
204,1,30,3020,OUT
204,2,30,3780,IN
204,3,30,8480,OUT
204,4,30,3170,OUT
205,0,30,6550,OUT
205,1,30,3020,OUT
205,2,30,3770,OUT
205,3,30,8490,IN
205,4,30,3170,OUT
206,0,120,6550,OUT
206,1,120,3020,OUT
206,2,120,3770,OUT
206,3,120,8510,IN
206,4,120,3150,OUT
207,0,100,6530,OUT
207,1,100,3020,OUT
207,2,100,3770,OUT
207,3,100,8510,OUT
207,4,100,3170,IN
208,0,30,6520,OUT
208,1,30,3030,IN
208,2,30,3770,OUT
208,3,30,8510,OUT
208,4,30,3170,OUT
209,0,220,6520,OUT
209,1,220,2950,OUT
209,2,220,3850,IN
209,3,220,8510,OUT
209,4,220,3170,OUT
210,0,370,6520,OUT
210,1,370,2810,OUT
210,2,370,3840,OUT
210,3,370,8490,OUT
210,4,370,3340,IN
211,0,230,6440,OUT
211,1,230,2810,OUT
211,2,230,3840,OUT
211,3,230,8480,OUT
211,4,230,3430,IN
212,0,110,6420,OUT
212,1,110,2810,OUT
212,2,110,3840,OUT
212,3,110,8510,IN
212,4,110,3420,OUT
213,0,110,6410,OUT
213,1,110,2790,OUT
213,2,110,3840,OUT
213,3,110,8540,IN
213,4,110,3420,OUT
214,0,30,6410,OUT
214,1,30,2780,OUT
214,2,30,3850,IN
214,3,30,8540,OUT
214,4,30,3420,OUT
215,0,100,6410,OUT
215,1,100,2780,OUT
215,2,100,3870,IN
215,3,100,8520,OUT
215,4,100,3420,OUT
216,0,120,6410,OUT
216,1,120,2780,OUT
216,2,120,3870,OUT
216,3,120,8540,IN
216,4,120,3400,OUT
217,0,120,6390,OUT
217,1,120,2780,OUT
217,2,120,3870,OUT
217,3,120,8540,OUT
217,4,120,3420,IN
218,0,480,6610,IN
218,1,480,2760,OUT
218,2,480,3870,OUT
