hand_number,player_id,pot_size,player_chips,player_state
279,2,30,5310,OUT
279,3,30,3380,IN
279,4,30,5430,OUT
280,0,30,6440,OUT
280,1,30,4440,OUT
280,2,30,5310,OUT
280,3,30,3370,OUT
280,4,30,5440,IN
281,0,130,6420,OUT
281,1,130,4470,IN
281,2,130,5310,OUT
281,3,130,3370,OUT
281,4,130,5430,OUT
282,0,30,6410,OUT
282,1,30,4480,IN
282,2,30,5310,OUT
282,3,30,3370,OUT
282,4,30,5430,OUT
283,0,130,6440,IN
283,1,130,4470,OUT
283,2,130,5290,OUT
283,3,130,3370,OUT
283,4,130,5430,OUT
284,0,640,6440,OUT
284,1,640,4470,OUT
284,2,640,5610,IN
284,3,640,3130,OUT
284,4,640,5350,OUT
285,0,30,6440,OUT
285,1,30,4470,OUT
285,2,30,5610,OUT
285,3,30,3120,OUT
285,4,30,5360,IN
286,0,30,6450,IN
286,1,30,4470,OUT
286,2,30,5610,OUT
286,3,30,3120,OUT
286,4,30,5350,OUT
287,0,110,6440,OUT
287,1,110,4450,OUT
287,2,110,5610,OUT
287,3,110,3150,IN
287,4,110,5350,OUT
288,0,30,6440,OUT
288,1,30,4440,OUT
288,2,30,5620,IN
288,3,30,3150,OUT
288,4,30,5350,OUT
289,0,30,6440,OUT
289,1,30,4440,OUT
289,2,30,5610,OUT
289,3,30,3160,IN
289,4,30,5350,OUT
290,0,30,6440,OUT
290,1,30,4440,OUT
290,2,30,5610,OUT
290,3,30,3150,OUT
290,4,30,5360,IN
291,0,30,6450,IN
291,1,30,4440,OUT
291,2,30,5610,OUT
291,3,30,3150,OUT
291,4,30,5350,OUT
292,0,240,6370,OUT
292,1,240,4520,IN
292,2,240,5610,OUT
292,3,240,3150,OUT
292,4,240,5350,OUT
293,0,30,6370,OUT
293,1,30,4510,OUT
293,2,30,5620,IN
293,3,30,3150,OUT
293,4,30,5350,OUT
294,0,30,6370,OUT
294,1,30,4510,OUT
294,2,30,5610,OUT
294,3,30,3160,IN
294,4,30,5350,OUT
295,0,130,6370,OUT
295,1,130,4540,IN
295,2,130,5610,OUT
295,3,130,3150,OUT
295,4,130,5330,OUT
296,0,130,6350,OUT
296,1,130,4540,OUT
296,2,130,5610,OUT
296,3,130,3180,IN
296,4,130,5320,OUT
297,0,30,6340,OUT
297,1,30,4550,IN
297,2,30,5610,OUT
297,3,30,3180,OUT
297,4,30,5320,OUT
298,0,240,6340,OUT
298,1,240,4650,IN
298,2,240,5590,OUT
298,3,240,3100,OUT
298,4,240,5320,OUT
299,0,250,6340,OUT
299,1,250,4650,OUT
299,2,250,5580,OUT
299,3,250,3190,IN
299,4,250,5240,OUT
300,0,30,6340,OUT
300,1,30,4650,OUT
300,2,30,5580,OUT
300,3,30,3180,OUT
300,4,30,5250,IN
301,0,30,6350,IN
301,1,30,4650,OUT
301,2,30,5580,OUT
301,3,30,3180,OUT
301,4,30,5240,OUT
302,0,890,6340,OUT
302,1,890,4250,OUT
302,2,890,5500,OUT
302,3,890,3180,OUT
302,4,890,5730,IN
303,0,130,6340,OUT
303,1,130,4240,OUT
303,2,130,5480,OUT
303,3,130,3180,OUT
303,4,130,5760,IN
304,0,110,6370,IN
304,1,110,4240,OUT
304,2,110,5470,OUT
304,3,110,3160,OUT
304,4,110,5760,OUT
305,0,1020,6370,OUT
305,1,1020,4240,OUT
305,2,1020,6070,IN
305,3,1020,2980,OUT
305,4,1020,5340,OUT
306,0,30,6380,IN
306,1,30,4240,OUT
306,2,30,6070,OUT
306,3,30,2980,OUT
306,4,30,5330,OUT
307,0,30,6370,OUT
307,1,30,4250,IN
307,2,30,6070,OUT
307,3,30,2980,OUT
307,4,30,5330,OUT
308,0,100,6370,OUT
308,1,100,4270,IN
308,2,100,6050,OUT
308,3,100,2980,OUT
308,4,100,5330,OUT
309,0,220,6370,OUT
309,1,220,4270,OUT
309,2,220,5970,OUT
309,3,220,3060,IN
309,4,220,5330,OUT
310,0,30,6370,OUT
310,1,30,4270,OUT
310,2,30,5970,OUT
310,3,30,3050,OUT
310,4,30,5340,IN
311,0,690,6030,OUT
311,1,690,4620,IN
311,2,690,5970,OUT
311,3,690,3050,OUT
311,4,690,5330,OUT
312,0,30,6020,OUT
312,1,30,4630,IN
312,2,30,5970,OUT
312,3,30,3050,OUT
312,4,30,5330,OUT
313,0,1200,6020,OUT
313,1,1200,4370,OUT
313,2,1200,5630,OUT
313,3,1200,3830,IN
313,4,1200,5150,OUT
314,0,30,6020,OUT
314,1,30,4370,OUT
314,2,30,5620,OUT
314,3,30,3840,IN
314,4,30,5150,OUT
315,0,110,6050,IN
315,1,110,4370,OUT
315,2,110,5620,OUT
315,3,110,3830,OUT
315,4,110,5130,OUT
316,0,30,6060,IN
316,1,30,4370,OUT
316,2,30,5620,OUT
316,3,30,3830,OUT
316,4,30,5120,OUT
317,0,100,6080,IN
317,1,100,4350,OUT
317,2,100,5620,OUT
317,3,100,3830,OUT
317,4,100,5120,OUT
318,0,30,6080,OUT
318,1,30,4340,OUT
318,2,30,5630,IN
318,3,30,3830,OUT
318,4,30,5120,OUT
319,0,110,6080,OUT
319,1,110,4370,IN
319,2,110,5620,OUT
319,3,110,3810,OUT
319,4,110,5120,OUT
320,0,450,6270,IN
320,1,450,4370,OUT
320,2,450,5620,OUT
320,3,450,3800,OUT
320,4,450,4940,OUT
321,0,30,6280,IN
321,1,30,4370,OUT
321,2,30,5620,OUT
321,3,30,3800,OUT
321,4,30,4930,OUT
322,0,30,6270,OUT
322,1,30,4380,IN
322,2,30,5620,OUT
322,3,30,3800,OUT
322,4,30,4930,OUT
323,0,110,6300,IN
323,1,110,4370,OUT
323,2,110,5600,OUT
323,3,110,3800,OUT
323,4,110,4930,OUT
324,0,30,6300,OUT
324,1,30,4370,OUT
324,2,30,5590,OUT
324,3,30,3810,IN
324,4,30,4930,OUT
325,0,130,6330,IN
325,1,130,4370,OUT
325,2,130,5590,OUT
325,3,130,3800,OUT
325,4,130,4910,OUT
326,0,110,6310,OUT
326,1,110,4370,OUT
326,2,110,5590,OUT
326,3,110,3830,IN
326,4,110,4900,OUT
327,0,30,6300,OUT
327,1,30,4380,IN
327,2,30,5590,OUT
327,3,30,3830,OUT
327,4,30,4900,OUT
328,0,220,6300,OUT
328,1,220,4300,OUT
328,2,220,5670,IN
328,3,220,3830,OUT
328,4,220,4900,OUT
329,0,30,6300,OUT
329,1,30,4300,OUT
329,2,30,5660,OUT
329,3,30,3840,IN
329,4,30,4900,OUT
330,0,130,6330,IN
330,1,130,4300,OUT
330,2,130,5660,OUT
330,3,130,3830,OUT
330,4,130,4880,OUT
331,0,120,6310,OUT
331,1,120,4300,OUT
331,2,120,5660,OUT
331,3,120,3830,OUT
331,4,120,4900,IN
332,0,110,6300,OUT
332,1,110,4280,OUT
332,2,110,5660,OUT
332,3,110,3830,OUT
332,4,110,4930,IN
333,0,100,6300,OUT
333,1,100,4300,IN
333,2,100,5640,OUT
333,3,100,3830,OUT
333,4,100,4930,OUT
334,0,250,6220,OUT
334,1,250,4410,IN
334,2,250,5630,OUT
334,3,250,3810,OUT
334,4,250,4930,OUT
335,0,980,6220,OUT
335,1,980,4090,OUT
335,2,980,6210,IN
335,3,980,3570,OUT
335,4,980,4910,OUT
336,0,110,6200,OUT
336,1,110,4120,IN
336,2,110,6210,OUT
336,3,110,3570,OUT
336,4,110,4900,OUT
337,0,30,6190,OUT
337,1,30,4130,IN
337,2,30,6210,OUT
337,3,30,3570,OUT
337,4,30,4900,OUT
338,0,30,6190,OUT
338,1,30,4120,OUT
338,2,30,6220,IN
338,3,30,3570,OUT
338,4,30,4900,OUT
339,0,30,6190,OUT
339,1,30,4120,OUT
339,2,30,6210,OUT
339,3,30,3580,IN
339,4,30,4900,OUT
340,0,30,6190,OUT
340,1,30,4120,OUT
340,2,30,6210,OUT
340,3,30,3570,OUT
340,4,30,4910,IN
341,0,110,6170,OUT
341,1,110,4150,IN
341,2,110,6210,OUT
341,3,110,3570,OUT
341,4,110,4900,OUT
342,0,430,6160,OUT
342,1,430,4380,IN
342,2,430,6130,OUT
342,3,430,3570,OUT
342,4,430,4760,OUT
343,0,130,6160,OUT
343,1,130,4370,OUT
343,2,130,6110,OUT
343,3,130,3600,IN
343,4,130,4760,OUT
344,0,440,6160,OUT
344,1,440,4370,OUT
344,2,440,6290,IN
344,3,440,3420,OUT
344,4,440,4760,OUT
345,0,130,6160,OUT
345,1,130,4370,OUT
345,2,130,6320,IN
345,3,130,3410,OUT
345,4,130,4740,OUT
346,0,110,6140,OUT
346,1,110,4370,OUT
346,2,110,6350,IN
346,3,110,3410,OUT
346,4,110,4730,OUT
347,0,110,6130,OUT
347,1,110,4350,OUT
347,2,110,6380,IN
347,3,110,3410,OUT
347,4,110,4730,OUT
348,0,240,6130,OUT
348,1,240,4450,IN
348,2,240,6360,OUT
348,3,240,3330,OUT
348,4,240,4730,OUT
349,0,30,6130,OUT
349,1,30,4450,OUT
349,2,30,6350,OUT
349,3,30,3340,IN
349,4,30,4730,OUT
350,0,100,6130,OUT
350,1,100,4450,OUT
350,2,100,6350,OUT
350,3,100,3360,IN
350,4,100,4710,OUT
351,0,130,6110,OUT
351,1,130,4450,OUT
351,2,130,6380,IN
351,3,130,3360,OUT
351,4,130,4700,OUT
352,0,470,6100,OUT
352,1,470,4430,OUT
352,2,470,6590,IN
352,3,470,3360,OUT
352,4,470,4520,OUT
353,0,130,6100,OUT
353,1,130,4420,OUT
353,2,130,6570,OUT
353,3,130,3390,IN
353,4,130,4520,OUT
354,0,110,6130,IN
354,1,110,4420,OUT
354,2,110,6560,OUT
354,3,110,3370,OUT
354,4,110,4520,OUT
355,0,30,6130,OUT
355,1,30,4420,OUT
355,2,30,6560,OUT
355,3,30,3360,OUT
355,4,30,4530,IN
356,0,30,6140,IN
356,1,30,4420,OUT
356,2,30,6560,OUT
356,3,30,3360,OUT
356,4,30,4520,OUT
357,0,30,6130,OUT
357,1,30,4430,IN
357,2,30,6560,OUT
357,3,30,3360,OUT
357,4,30,4520,OUT
358,0,30,6130,OUT
358,1,30,4420,OUT
358,2,30,6570,IN
358,3,30,3360,OUT
358,4,30,4520,OUT
359,0,30,6130,OUT
359,1,30,4420,OUT
359,2,30,6560,OUT
359,3,30,3370,IN
359,4,30,4520,OUT
360,0,30,6130,OUT
360,1,30,4420,OUT
360,2,30,6560,OUT
360,3,30,3360,OUT
360,4,30,4530,IN
361,0,30,6140,IN
361,1,30,4420,OUT
361,2,30,6560,OUT
361,3,30,3360,OUT
361,4,30,4520,OUT
362,0,430,6130,OUT
362,1,430,4650,IN
362,2,430,6480,OUT
362,3,430,3360,OUT
362,4,430,4380,OUT
363,0,100,6130,OUT
363,1,100,4670,IN
363,2,100,6460,OUT
363,3,100,3360,OUT
363,4,100,4380,OUT
364,0,250,6130,OUT
364,1,250,4780,IN
364,2,250,6450,OUT
364,3,250,3340,OUT
364,4,250,4300,OUT
365,0,250,6050,OUT
365,1,250,4890,IN
365,2,250,6450,OUT
365,3,250,3330,OUT
365,4,250,4280,OUT
366,0,100,6030,OUT
366,1,100,4890,OUT
366,2,100,6450,OUT
366,3,100,3330,OUT
366,4,100,4300,IN
367,0,230,6020,OUT
367,1,230,4980,IN
367,2,230,6450,OUT
367,3,230,3250,OUT
367,4,230,4300,OUT
368,0,110,6020,OUT
368,1,110,4970,OUT
368,2,110,6430,OUT
368,3,110,3280,IN
368,4,110,4300,OUT
369,0,30,6020,OUT
369,1,30,4970,OUT
369,2,30,6420,OUT
369,3,30,3290,IN
369,4,30,4300,OUT
370,0,260,6020,OUT
370,1,260,4970,OUT
370,2,260,6340,OUT
370,3,260,3390,IN
370,4,260,4280,OUT
371,0,30,6030,IN
371,1,30,4970,OUT
371,2,30,6340,OUT
371,3,30,3390,OUT
371,4,30,4270,OUT
372,0,30,6020,OUT
372,1,30,4980,IN
372,2,30,6340,OUT
372,3,30,3390,OUT
372,4,30,4270,OUT
373,0,110,6020,OUT
373,1,110,4970,OUT
373,2,110,6320,OUT
373,3,110,3420,IN
373,4,110,4270,OUT
374,0,30,6020,OUT
374,1,30,4970,OUT
374,2,30,6310,OUT
374,3,30,3430,IN
374,4,30,4270,OUT
375,0,30,6020,OUT
375,1,30,4970,OUT
375,2,30,6310,OUT
375,3,30,3420,OUT
375,4,30,4280,IN
376,0,120,6000,OUT
376,1,120,4970,OUT
376,2,120,6310,OUT
376,3,120,3420,OUT
376,4,120,4300,IN
377,0,30,5990,OUT
377,1,30,4980,IN
377,2,30,6310,OUT
377,3,30,3420,OUT
377,4,30,4300,OUT
378,0,30,5990,OUT
378,1,30,4970,OUT
378,2,30,6320,IN
378,3,30,3420,OUT
378,4,30,4300,OUT
379,0,30,5990,OUT
379,1,30,4970,OUT
379,2,30,6310,OUT
379,3,30,3430,IN
379,4,30,4300,OUT
380,0,110,5990,OUT
380,1,110,5000,IN
380,2,110,6310,OUT
380,3,110,3420,OUT
380,4,110,4280,OUT
381,0,110,5970,OUT
381,1,110,5030,IN
381,2,110,6310,OUT
381,3,110,3420,OUT
381,4,110,4270,OUT
382,0,250,5960,OUT
382,1,250,5120,IN
382,2,250,6230,OUT
382,3,250,3420,OUT
382,4,250,4270,OUT
383,0,100,5960,OUT
383,1,100,5140,IN
383,2,100,6210,OUT
383,3,100,3420,OUT
383,4,100,4270,OUT
384,0,30,5960,OUT
384,1,30,5140,OUT
384,2,30,6200,OUT
384,3,30,3430,IN
384,4,30,4270,OUT
385,0,30,5960,OUT
385,1,30,5140,OUT
385,2,30,6200,OUT
385,3,30,3420,OUT
385,4,30,4280,IN
386,0,370,5940,OUT
386,1,370,5310,IN
386,2,370,6200,OUT
386,3,370,3280,OUT
386,4,370,4270,OUT
387,0,30,5930,OUT
387,1,30,5320,IN
387,2,30,6200,OUT
387,3,30,3280,OUT
387,4,30,4270,OUT
388,0,460,6130,IN
388,1,460,5140,OUT
388,2,460,6180,OUT
388,3,460,3280,OUT
388,4,460,4270,OUT
389,0,30,6130,OUT
389,1,30,5140,OUT
389,2,30,6170,OUT
389,3,30,3290,IN
389,4,30,4270,OUT
390,0,120,6130,OUT
390,1,120,5140,OUT
390,2,120,6170,OUT
390,3,120,3310,IN
390,4,120,4250,OUT
391,0,590,6110,OUT
391,1,590,4900,OUT
391,2,590,6440,IN
391,3,590,3310,OUT
391,4,590,4240,OUT
392,0,100,6130,IN
392,1,100,4880,OUT
392,2,100,6440,OUT
392,3,100,3310,OUT
392,4,100,4240,OUT
393,0,30,6130,OUT
393,1,30,4870,OUT
393,2,30,6450,IN
393,3,30,3310,OUT
393,4,30,4240,OUT
394,0,120,6130,OUT
394,1,120,4870,OUT
394,2,120,6470,IN
394,3,120,3290,OUT
394,4,120,4240,OUT
395,0,110,6130,OUT
395,1,110,4900,IN
395,2,110,6470,OUT
395,3,110,3280,OUT
395,4,110,4220,OUT
396,0,30,6140,IN
396,1,30,4900,OUT
396,2,30,6470,OUT
396,3,30,3280,OUT
396,4,30,4210,OUT
397,0,30,6130,OUT
397,1,30,4910,IN
397,2,30,6470,OUT
397,3,30,3280,OUT
397,4,30,4210,OUT
398,0,260,6050,OUT
398,1,260,5010,IN
398,2,260,6450,OUT
398,3,260,3280,OUT
398,4,260,4210,OUT
399,0,440,6050,OUT
399,1,440,5010,OUT
399,2,440,6630,IN
399,3,440,3100,OUT
399,4,440,4210,OUT
400,0,30,6050,OUT
400,1,30,5010,OUT
400,2,30,6630,OUT
400,3,30,3090,OUT
400,4,30,4220,IN
401,0,30,6060,IN
401,1,30,5010,OUT
401,2,30,6630,OUT
401,3,30,3090,OUT
401,4,30,4210,OUT
402,0,30,6050,OUT
402,1,30,5020,IN
402,2,30,6630,OUT
402,3,30,3090,OUT
402,4,30,4210,OUT
403,0,30,6050,OUT
403,1,30,5010,OUT
403,2,30,6640,IN
403,3,30,3090,OUT
403,4,30,4210,OUT
404,0,110,6050,OUT
404,1,110,5040,IN
404,2,110,6630,OUT
404,3,110,3070,OUT
404,4,110,4210,OUT
405,0,30,6050,OUT
405,1,30,5040,OUT
405,2,30,6630,OUT
405,3,30,3060,OUT
405,4,30,4220,IN
406,0,100,6030,OUT
406,1,100,5040,OUT
406,2,100,6630,OUT
406,3,100,3060,OUT
406,4,100,4240,IN
407,0,710,6020,OUT
407,1,710,5020,OUT
407,2,710,6630,OUT
407,3,710,2720,OUT
407,4,710,4610,IN
408,0,110,6050,IN
408,1,110,5010,OUT
408,2,110,6610,OUT
408,3,110,2720,OUT
408,4,110,4610,OUT
409,0,110,6080,IN
409,1,110,5010,OUT
409,2,110,6600,OUT
409,3,110,2700,OUT
409,4,110,4610,OUT
410,0,340,6080,OUT
410,1,340,5010,OUT
410,2,340,6600,OUT
410,3,340,2840,IN
410,4,340,4470,OUT
411,0,220,6160,IN
411,1,220,5010,OUT
411,2,220,6600,OUT
411,3,220,2840,OUT
411,4,220,4390,OUT
412,0,30,6150,OUT
412,1,30,5020,IN
412,2,30,6600,OUT
412,3,30,2840,OUT
412,4,30,4390,OUT
413,0,110,6150,OUT
413,1,110,5010,OUT
413,2,110,6580,OUT
413,3,110,2840,OUT
413,4,110,4420,IN
414,0,440,6150,OUT
414,1,440,5010,OUT
414,2,440,6760,IN
414,3,440,2660,OUT
414,4,440,4420,OUT
415,0,110,6150,OUT
415,1,110,5010,OUT
415,2,110,6790,IN
415,3,110,2650,OUT
415,4,110,4400,OUT
416,0,110,6130,OUT
416,1,110,5010,OUT
416,2,110,6820,IN
416,3,110,2650,OUT
416,4,110,4390,OUT
417,0,130,6120,OUT
417,1,130,4990,OUT
417,2,130,6820,OUT
417,3,130,2650,OUT
417,4,130,4420,IN
418,0,30,6120,OUT
418,1,30,4980,OUT
418,2,30,6830,IN
418,3,30,2650,OUT
418,4,30,4420,OUT
419,0,250,6120,OUT
419,1,250,5090,IN
419,2,250,6820,OUT
419,3,250,2630,OUT
419,4,250,4340,OUT
420,0,350,6120,OUT
420,1,350,5240,IN
420,2,350,6820,OUT
420,3,350,2620,OUT
420,4,350,4200,OUT
421,0,30,6130,IN
421,1,30,5240,OUT
